"..\data\temp\datfile\non_ideal_both_channel.decode.dat","7.160905","1566"
"..\data\temp\datfile\non_ideal_both_channel.decode.dat","7.184847","1586"
"..\data\temp\datfile\non_ideal_both_channel.decode.dat","7.860956","5882"
"..\data\temp\datfile\non_ideal_both_channel.decode.dat","7.839676","5953"
"..\data\temp\datfile\non_ideal_both_channel.decode.dat","7.933512","49757"
