"..\data\temp\datfile\non_ideal_both_output.dat","3.627108","1024"
"..\data\temp\datfile\non_ideal_both_output.dat","3.776970","1024"
"..\data\temp\datfile\non_ideal_both_output.dat","3.688156","10240"
"..\data\temp\datfile\non_ideal_both_output.dat","3.730328","10240"
"..\data\temp\datfile\non_ideal_both_output.dat","3.745566","102400"
