"..\data\temp\datfile\non_ideal_source_only_output.dat","3.649687","1024"
"..\data\temp\datfile\non_ideal_source_only_output.dat","2.732820","34"
"..\data\temp\datfile\non_ideal_source_only_output.dat","3.768626","10240"
"..\data\temp\datfile\non_ideal_source_only_output.dat","3.742127","10240"
"..\data\temp\datfile\non_ideal_source_only_output.dat","1.792481","6"
