"..\data\temp\datfile\non_ideal_channel.decode.dat","7.171367","1544"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.182331","1563"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.178390","1559"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.204538","1580"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.198085","1588"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.209553","1583"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.190430","1570"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.232896","1603"
"..\data\temp\datfile\non_ideal_channel.decode.dat","7.172110","1565"
