Bit 0 Probability,Bit 1 Probability,Entropy,Redundancy
0.098388671875,0.901611328125,0.4533884764,0.5361331057927494
0.1041259765625,0.8958740234375,0.47212123,0.518060180499145
0.0979736328125,0.9020263671875001,0.4610194793,0.5374609488645212
0.09964599609375001,0.90035400390625,0.4662910363,0.5321275777256409
0.09982055664062502,0.900179443359375,0.4681957286,0.5315734866207527
