"..\data\temp\datfile\non_ideal_none_output.dat","3.787615","1024"
"..\data\temp\datfile\non_ideal_none_output.dat","3.769488","1024"
"..\data\temp\datfile\non_ideal_none_output.dat","3.828280","10240"
"..\data\temp\datfile\non_ideal_none_output.dat","3.786185","10240"
"..\data\temp\datfile\non_ideal_none_output.dat","3.800189","102400"
